Ni,neither,0.0010964781961431851,5,0.7142857142857143
o,or,0.003630780547701014,1,0.5
y,y,0.028183829312644536,0,0.0
como,as,0.005623413251903491,4,1.0
pasta,pasta,1.584893192461114e-05,0,0.0
Rojo,red,5.62341325190349e-05,3,0.75
tomate,tomato,9.120108393559096e-06,1,0.16666666666666666
Cuando,when,0.001995262314968879,5,0.8333333333333334
manzana,apple,1.0232929922807536e-05,6,0.8571428571428571
Su,his,0.006309573444801931,3,1.0
traje,suit,1.9498445997580456e-05,5,1.0
A,to,0.023442288153199223,2,1.0
quién,who,0.00022908676527677723,5,1.0
arroz,rice,2.0417379446695274e-05,4,0.8
con,with,0.009120108393559097,4,1.0
pollo,chicken,1.6595869074375598e-05,7,1.0
contra,against,0.000630957344480193,7,1.0
azul,blue,5.495408738576248e-05,3,0.75
Según,according,0.00043651583224016616,8,0.8888888888888888
tener,have,0.000630957344480193,4,0.8
bajo,low,0.00039810717055349735,4,1.0
camisa,shirt,1.288249551693135e-05,5,0.8333333333333334
Mañana,morning,0.0002818382931264455,5,0.7142857142857143
lunes,monday,5.754399373371567e-05,5,0.8333333333333334
miércoles,wednesday,3.467368504525317e-05,9,1.0
Hoy,today,0.0005370317963702527,3,0.6
martes,tuesday,4.168693834703355e-05,7,1.0
En,in,0.028840315031266057,1,0.5
año,year,0.000630957344480193,4,1.0
domingo,sunday,0.0001,7,1.0
mese,mese,3.8018939632056126e-07,0,0.0
Mayo,may,0.00017378008287493763,1,0.25
mes,month,0.00016218100973589298,4,0.8
julio,july,0.00017378008287493763,2,0.4
abril,april,0.00015848931924611142,1,0.2
enero,january,0.00013803842646028852,5,0.7142857142857143
octubre,october,0.00015135612484362088,3,0.42857142857142855
De,from,0.06760829753919818,4,1.0
septiembre,september,0.0001230268770812381,3,0.3
diciembre,december,0.0001445439770745928,4,0.4444444444444444
del,of the,0.010715193052376065,6,1.0
Noviembre,november,0.00013182567385564074,3,0.3333333333333333
temporada,season,4.3651583224016566e-05,7,0.7777777777777778
minuto,minute,4.3651583224016566e-05,1,0.16666666666666666
segundo,second,0.00023442288153199229,3,0.42857142857142855
estación,station,5.62341325190349e-05,3,0.375
cita,appointment,5.1286138399136474e-05,9,0.8181818181818182
Tiene,has,0.001412537544622754,5,1.0
mamá,mom,9.120108393559098e-05,2,0.5
bebé,baby,3.090295432513592e-05,2,0.5
papá,dad,4.07380277804113e-05,3,0.75
Padre,father,0.00023442288153199229,4,0.6666666666666666
e,and,0.0009332543007969914,3,1.0
hijo,son,0.00023442288153199229,4,1.0
esposo,husband,2.8183829312644552e-05,6,0.8571428571428571
cocina,kitchen,3.9810717055349695e-05,6,0.8571428571428571
Si,yes,0.003890451449942805,3,1.0
quiere,wants,0.0003467368504525317,6,1.0
zapato,shoe,4.78630092322638e-06,6,1.0
blanco,white,0.00010715193052376059,6,1.0
negro,black,0.00010471285480508996,5,1.0
color,color,8.912509381337459e-05,0,0.0
gafo,gafo,7.585775750291836e-08,0,0.0
ropa,clothes,7.413102413009176e-05,6,0.8571428571428571
durante,during,0.0006456542290346556,3,0.42857142857142855
cena,dinner,2.187761623949552e-05,5,0.8333333333333334
camino,path,0.00020417379446695296,5,0.8333333333333334
ve,go,0.00017378008287493763,2,1.0
sombrero,hat,1.071519305237607e-05,8,1.0
calcetín,sock,9.120108393559095e-07,7,0.875
falda,skirt,5.888436553555884e-06,5,1.0
huevo,egg,2.187761623949552e-05,4,0.8
salsa,sauce,1.62181009735893e-05,3,0.6
nada,nothing,0.001,6,0.8571428571428571
noche,night,0.0003090295432513592,3,0.6
cebolla,onion,6.606934480075964e-06,6,0.8571428571428571
verde,green,6.309573444801929e-05,4,0.8
Ayer,yesterday,0.00010715193052376059,7,0.7777777777777778
Hasta,until,0.001174897554939529,5,1.0
corbata,tie,4.466835921509635e-06,7,1.0
hermano,brother,0.0001122018454301963,7,1.0
vosotros,you,4.570881896148751e-05,7,0.875
madre,mother,0.0002454708915685031,4,0.6666666666666666
pantalón,pants,6.3095734448019305e-06,4,0.5
largo,long,0.00020892961308540387,3,0.6
escribir,write,0.00010232929922807536,6,0.75
carne,meat,6.456542290346549e-05,5,1.0
menú,menu,7.413102413009176e-06,1,0.25
cerveza,beer,2.8183829312644552e-05,5,0.7142857142857143
araña,spider,7.244359600749906e-06,6,1.0
carta,letter,0.00010964781961431851,5,0.8333333333333334
come,eat,2.8183829312644552e-05,4,1.0
tío,uncle,3.235936569296281e-05,5,1.0
primo,cousin,2.5118864315095822e-05,6,1.0
para,for,0.008128305161640995,3,0.75
Mucho,a lot,0.0008511380382023768,5,1.0
gusto,taste,8.709635899560814e-05,3,0.6
conocerte,meet,6.165950018614822e-06,7,0.7777777777777778
conejo,rabbit,7.244359600749906e-06,6,1.0
mujer,woman,0.0003467368504525317,5,1.0
suéter,sweater,1.5488166189124828e-06,3,0.42857142857142855
caminar,walk,3.090295432513592e-05,6,0.8571428571428571
dormir,sleep,6.309573444801929e-05,6,1.0
amarillo,yellow,1.8197008586099827e-05,6,0.75
sábado,saturday,5.1286138399136474e-05,6,0.75
viernes,friday,6.918309709189363e-05,7,1.0
momento,moment,0.0005128613839913648,1,0.14285714285714285
marzo,march,0.00015135612484362088,2,0.4
madrugada,early morning,1.3182567385564073e-05,12,0.9230769230769231
silla,chair,2.187761623949552e-05,5,1.0
plato,plate,2.089296130854041e-05,1,0.2
vaso,glass,1.62181009735893e-05,3,0.6
ver,see,0.0008709635899560804,2,0.6666666666666666
televisión,tv,0.00010964781961431851,8,0.8
ventana,window,3.3884415613920276e-05,6,0.8571428571428571
piscina,pool,9.772372209558111e-06,6,0.8571428571428571
puerta,door,9.77237220955811e-05,5,0.8333333333333334
sofá,sofa,6.165950018614822e-06,1,0.25
querer,want,5.2480746024977226e-05,6,1.0
techo,ceiling,2.5703957827688645e-05,6,0.8571428571428571
horno,oven,1.122018454301963e-05,4,0.8
secadora,dryer,2.754228703338169e-07,7,0.875
cepillo,brush,2.3442288153199226e-06,7,1.0
lavadora,washing machine,1.8197008586099826e-06,13,0.8666666666666667
habitación,room,3.3113112148259076e-05,10,1.0
refrigerador,fridge,1.778279410038923e-06,8,0.6666666666666666
Jabón,soap,4.78630092322638e-06,5,1.0
cartero,postman,1.3803842646028838e-06,6,0.8571428571428571
sábana,bed sheet,2.1379620895022326e-06,9,1.0
Ere,ere,2.0892961308540407e-06,0,0.0
modelo,model,0.00012589254117941674,1,0.16666666666666666
salir,get out,0.00019498445997580456,7,1.0
conmigo,with me,9.120108393559098e-05,7,1.0
Me,me,0.004786300923226385,0,0.0
gustar,like,1.0232929922807536e-05,6,1.0
bailar,dance,2.39883291901949e-05,5,0.8333333333333334
casa,home,0.0004897788193684461,4,1.0
mío,my own,4.677351412871981e-05,4,0.6666666666666666
estudiante,student,3.63078054770101e-05,4,0.4
doctor,doctor,8.51138038202376e-05,0,0.0
profesor,teacher,0.00010471285480508996,7,0.875
periodista,journalist,4.7863009232263804e-05,7,0.7
actor,actor,2.8183829312644552e-05,0,0.0
agente,agent,3.63078054770101e-05,1,0.16666666666666666
conductor,driver,1.8197008586099827e-05,7,0.7777777777777778
enfermero,nurse,1.3182567385564074e-06,6,0.6666666666666666
cajero,atm,3.3884415613920275e-06,5,0.8333333333333334
conductora,conductive,1.6982436524617459e-06,3,0.3
atleta,athlete,4.570881896148752e-06,2,0.2857142857142857
corre,run,2.6302679918953814e-05,4,0.8
ir,go,0.0004073802778041126,2,1.0
oye,hears,4.07380277804113e-05,5,1.0
fecho,date,4.897788193684467e-08,5,1.0
alto,high,0.00019054607179632462,4,1.0
espejo,mirror,2.5703957827688645e-05,6,1.0
pared,wall,2.5118864315095822e-05,4,0.8
limpio,cleansed,1.584893192461114e-05,7,0.875
poeta,poet,4.570881896148751e-05,1,0.2
coronel,colonel,4.3651583224016566e-05,1,0.14285714285714285
perdonar,forgive,7.413102413009176e-06,7,0.875
cerdo,pork,1.1748975549395302e-05,4,0.8
Duermo,sleep,4.265795188015926e-06,5,0.8333333333333334
abrigar,shelter,2.6302679918953816e-07,6,0.8571428571428571
oír,hear,2.187761623949552e-05,3,0.75
semana,week,0.00025118864315095795,5,0.8333333333333334
Febrero,february,0.0001230268770812381,3,0.375
desayunar,have breakfast,4.897788193684467e-06,12,0.8571428571428571
letra,letter,3.8904514499428046e-05,3,0.5
abrigo,coat,6.918309709189362e-06,6,1.0
palabra,word,0.00017782794100389227,6,0.8571428571428571
preguntar,ask,3.3884415613920276e-05,9,1.0
comen,eat,1.1481536214968817e-05,5,1.0
pregunta,question,0.00019498445997580456,7,0.875
fresa,strawberry,2.884031503126606e-06,8,0.8
comemo,eat,0.0,5,0.8333333333333334
emparedar,wall,0.0,8,0.8888888888888888
cangrejo,crab,2.3988329190194897e-06,6,0.75
vestido,dress,2.884031503126606e-05,6,0.8571428571428571
vino,came,7.943282347242822e-05,4,1.0
sino,if not,0.0005248074602497728,4,0.6666666666666666
abuelo,grandfather,2.6302679918953814e-05,10,0.9090909090909091
novio,boyfriend,3.715352290971728e-05,7,0.7777777777777778
oigo,hear,5.754399373371567e-06,4,1.0
Canadá,glen,2.754228703338169e-05,6,1.0
sin,without,0.0018197008586099826,6,0.8571428571428571
Luis,luis,0.0001174897554939529,0,0.0
calendario,calendar,1.698243652461746e-05,2,0.2
pero,but,0.003715352290971724,4,1.0
tarde,late,0.00026302679918953814,3,0.6
junio,june,0.00014791083881682073,2,0.4
desde,since,0.0012882495516931337,4,0.8
primavera,spring,3.63078054770101e-05,7,0.7777777777777778
anoche,last night,2.691534803926914e-05,7,0.7
marido,husband,3.715352290971728e-05,7,1.0
cama,bed,6.309573444801929e-05,4,1.0
cuchillo,knife,9.772372209558111e-06,7,0.875
mesa,table,6.760829753919819e-05,5,1.0
escritorio,desk,8.91250938133746e-06,9,0.9
lámpara,lamp,4.365158322401657e-06,4,0.5714285714285714
dormitorio,bedroom,5.128613839913648e-06,9,0.9
piso,floor,4.3651583224016566e-05,4,0.8
paraguas,umbrella,5.370317963702533e-06,7,0.875
corto,short,5.3703179637025325e-05,3,0.6
grande,big,0.0002137962089502232,6,1.0
policía,police,0.00016595869074375615,2,0.2857142857142857
maestro,teacher,7.244359600749906e-05,6,0.8571428571428571
doctora,doctor,7.079457843841374e-06,1,0.14285714285714285
juez,judge,6.309573444801929e-05,3,0.6
empresario,businessman,2.1379620895022323e-05,9,0.8181818181818182
abogado,attorney,5.3703179637025325e-05,6,0.75
actore,actore,0.0,0,0.0
pintor,painter,1.2022644346174132e-05,2,0.2857142857142857
dueño,owner,3.8018939632056124e-05,5,1.0
granjero,farmer,1.9054607179632483e-06,5,0.625
sacerdote,priest,2.187761623949552e-05,7,0.7777777777777778
profesión,profession,2.5118864315095822e-05,2,0.2
panadero,baker,1.6982436524617459e-06,5,0.625
mesero,waiter,1.3489628825916533e-06,5,0.8333333333333334
gris,gray,1.698243652461746e-05,2,0.5
baño,bath,3.3884415613920276e-05,2,0.5
joven,young,0.0001412537544622754,4,0.8
viejo,old,8.912509381337459e-05,5,1.0
bonito,beautiful,3.9810717055349695e-05,7,0.7777777777777778
primero,first,0.00026915348039269167,6,0.8571428571428571
menor,less,0.0001230268770812381,4,0.8
nuevo,new,0.0005888436553555889,3,0.6
feo,ugly,1.8197008586099827e-05,4,1.0
1,1,0.0005754399373371566,0,0.0
positivo,positive,3.63078054770101e-05,1,0.125
posible,possible,0.0002754228703338166,1,0.125
cierto,true,0.0002818382931264455,5,0.8333333333333334
importante,important,0.0003388441561392024,1,0.1
duro,hard,6.0255958607435806e-05,3,0.75
necesario,necessary,0.0001548816618912481,3,0.3333333333333333
solo,alone,0.0008912509381337459,4,0.8
verano,summer,7.244359600749906e-05,6,1.0
soldado,soldier,2.454708915685029e-05,3,0.42857142857142855
distinto,different,3.467368504525317e-05,6,0.6666666666666666
principal,principal,0.00016218100973589298,0,0.0
fuerte,strong,0.00016982436524617443,6,1.0
seguro,insurance,0.0002187761623949552,7,0.7777777777777778
local,local,0.00012589254117941674,0,0.0
capaz,able,0.00010232929922807536,4,0.8
autora,author,1.288249551693135e-05,2,0.3333333333333333
profesional,professional,7.943282347242822e-05,1,0.08333333333333333
imposible,impossible,0.00010964781961431851,1,0.1
simple,simple,0.0001,0,0.0
suficiente,enough,0.0001202264434617413,10,1.0
claro,clear,0.0003311311214825911,2,0.4
pobre,poor,8.912509381337459e-05,2,0.4
familiar,family,5.754399373371567e-05,3,0.375
normal,normal,9.549925860214369e-05,0,0.0
rico,rich,8.51138038202376e-05,1,0.25
histórico,historical,6.456542290346549e-05,3,0.3
natural,natural,0.0001122018454301963,0,0.0
plano,flat,4.265795188015926e-05,3,0.6
té,tea,1.445439770745928e-05,2,0.6666666666666666
próximo,next,6.606934480075965e-05,6,0.8571428571428571
rápido,quick,8.128305161640995e-05,5,0.8333333333333334
junto,together,0.00016982436524617443,7,0.875
tradicional,traditional,5.3703179637025325e-05,1,0.09090909090909091
inteligente,intelligent,4.897788193684466e-05,2,0.18181818181818182
Cuchara,spoon,3.3113112148259077e-06,7,1.0
enorme,huge,6.606934480075965e-05,5,0.8333333333333334
último,latest,0.0002187761623949552,5,0.8333333333333334
mismo,same,0.0009332543007969914,4,0.8
personal,personal,0.00020892961308540387,0,0.0
rato,little while,6.0255958607435806e-05,11,0.9166666666666666
sótano,basement,3.548133892335753e-06,6,0.75
reina,queen,5.495408738576248e-05,4,0.8
jefe,boss,0.00013803842646028852,4,1.0
estar,be,0.0005248074602497728,5,1.0
hacer,do,0.0011481536214968829,5,1.0
aunque,although,0.0006456542290346556,6,0.75
naranja,orange,1.445439770745928e-05,4,0.5714285714285714
nado,swim,1.1481536214968817e-06,4,1.0
voy,go,0.0004897788193684461,2,0.6666666666666666
precioso,beautiful,1.071519305237607e-05,8,0.8888888888888888
bilingüe,bilingual,4.466835921509635e-06,3,0.3333333333333333
popular,popular,0.00013803842646028852,0,0.0
colore,colore,3.63078054770101e-08,0,0.0
diferente,different,0.00011481536214968831,2,0.2222222222222222
público,public,0.000223872113856834,2,0.2857142857142857
propio,own,0.00019498445997580456,5,0.8333333333333334
hora,hour,0.00025118864315095795,2,0.5
pasada,pass,3.467368504525317e-05,3,0.5
jugar,play,9.332543007969905e-05,4,0.8
sé,he,0.0002818382931264455,2,1.0
encontrar,find,0.00015848931924611142,8,0.8888888888888888
estudio,study,0.00016595869074375615,3,0.42857142857142855
peso,weight,8.128305161640995e-05,5,0.8333333333333334
pesar,weigh,0.00017378008287493763,4,0.8
soñar,sound,9.120108393559096e-06,3,0.6
buscar,search,0.0001174897554939529,5,0.8333333333333334
acepto,agree,1.071519305237607e-05,5,0.8333333333333334
volver,return,0.00014791083881682073,6,1.0
comenzar,start,3.715352290971728e-05,7,0.875
caber,fit,1.7378008287493763e-06,5,1.0
parecer,seem,6.760829753919819e-05,5,0.7142857142857143
acabar,finish,4.570881896148751e-05,6,1.0
firmar,sign,1.9498445997580456e-05,5,0.8333333333333334
entrar,get in,0.0001174897554939529,5,0.8333333333333334
importar,import,2.5703957827688645e-05,2,0.25
decir,say,0.0006918309709189362,5,1.0
depender,depend,9.772372209558111e-06,2,0.25
empezar,start,9.77237220955811e-05,6,0.8571428571428571
que,what,0.033884415613920256,4,1.0
ambos,both of them,0.00015848931924611142,11,0.9166666666666666
poco,little bit,0.0006456542290346556,10,1.0
este,east,0.0023442288153199225,2,0.5
ninguno,any,6.918309709189363e-05,6,0.8571428571428571
otro,other,0.000776247116628692,3,0.6
más,plus,0.004073802778041126,3,0.75
muy,very,0.001584893192461114,3,0.75
menos,less,0.0007413102413009177,3,0.6
bien,all right,0.0012302687708123812,8,0.8888888888888888
aquí,here,0.0006025595860743575,4,1.0
nunca,never,0.0006606934480075957,4,0.8
también,as well,0.0016595869074375613,7,1.0
después,after,0.0007585775750291835,7,1.0
casi,almost,0.0003630780547701014,5,0.8333333333333334
Además,besides,0.00045708818961487515,6,0.8571428571428571
Antes,before,0.0006606934480075957,6,1.0
Ahora,now,0.0010964781961431851,4,0.8
despacio,slowly,6.918309709189362e-06,7,0.875
aun,yet,0.00016595869074375615,3,1.0
pronto,soon,0.00013182567385564074,4,0.6666666666666666
allí,there,0.00019498445997580456,5,1.0
luego,then,0.0005128613839913648,4,0.8
tampoco,neither,0.00017378008287493763,7,1.0
Finalmente,finally,0.0001202264434617413,5,0.5
supuesto,supposed,0.00013803842646028852,4,0.5
general,general,0.0004677351412871982,0,0.0
Quizá,maybe,7.585775750291836e-05,5,1.0
lejos,far,0.0001174897554939529,5,1.0
solamente,only,0.0001174897554939529,7,0.7777777777777778
totalmente,totally,9.120108393559098e-05,5,0.5
jamás,never,9.332543007969905e-05,5,1.0
simplemente,simply,0.0001548816618912481,6,0.5454545454545454
Debajo,below,6.456542290346549e-05,5,0.8333333333333334
igualmente,equally,5.2480746024977226e-05,7,0.7
Generalmente,usually,5.495408738576248e-05,10,0.8333333333333334
únicamente,only,4.168693834703355e-05,9,0.9
perfectamente,perfectly,3.9810717055349695e-05,6,0.46153846153846156
Seguramente,surely,4.466835921509635e-05,7,0.6363636363636364
Definitivamente,definitely,4.07380277804113e-05,7,0.4666666666666667
rapidez,speed,1.0964781961431852e-05,5,0.7142857142857143
rápidamente,quickly,4.570881896148751e-05,10,0.9090909090909091
Normalmente,usually,4.7863009232263804e-05,9,0.8181818181818182
Naturalmente,naturally,2.1379620895022323e-05,5,0.4166666666666667
fácilmente,easily,3.8018939632056124e-05,8,0.8
Anteriormente,previously,4.677351412871981e-05,10,0.7692307692307693
teléfono,phone,6.606934480075965e-05,6,0.75
celular,cell phone,3.467368504525317e-05,7,0.7
maleta,bag,4.466835921509635e-06,5,0.8333333333333334
cámara,camera,8.912509381337459e-05,2,0.3333333333333333
reloj,clock,1.9952623149688786e-05,4,0.8
pluma,feather,9.120108393559096e-06,7,1.0
aceite,oil,2.6302679918953814e-05,5,0.8333333333333334
copa,cup,5.3703179637025325e-05,2,0.5
página,page,0.0001412537544622754,4,0.6666666666666666
foto,photo,0.00013182567385564074,2,0.4
aparato,apparatus,2.454708915685029e-05,3,0.3333333333333333
caja,box,5.2480746024977226e-05,4,1.0
polvo,dust,2.39883291901949e-05,5,1.0
máquina,machine,3.3113112148259076e-05,4,0.5714285714285714
pantalla,screen,4.3651583224016566e-05,8,1.0
columna,column,2.754228703338169e-05,1,0.14285714285714285
noto,notice,4.073802778041131e-06,3,0.5
autobús,bus,1.5135612484362071e-05,5,0.7142857142857143
rueda,wheel,2.1379620895022323e-05,4,0.8
Cada,each,0.0008128305161640994,3,0.75
loco,crazy,6.918309709189363e-05,5,1.0
tema,theme,0.00026915348039269167,2,0.4
Barriga,belly,3.548133892335753e-06,6,0.8571428571428571
lleno,full,5.62341325190349e-05,5,1.0
corazón,heart,0.00015848931924611142,6,0.8571428571428571
contento,happy,1.9498445997580456e-05,8,1.0
ruido,noise,3.3884415613920276e-05,4,0.8
nuez,nut,2.3442288153199226e-06,2,0.5
espada,sword,2.0417379446695274e-05,5,0.8333333333333334
amor,love,0.00026302679918953814,4,1.0
ciego,blind,1.8197008586099827e-05,5,1.0
vecino,neighbour,2.951209226666384e-05,7,0.7777777777777778
valer,worth,8.31763771102671e-06,5,1.0
mientras,while,0.00043651583224016616,8,1.0
vez,time,0.001122018454301963,4,1.0
gran,great,0.000707945784384138,2,0.4
restaurante,restaurant,1.9054607179632484e-05,1,0.09090909090909091
castillo,castle,3.3884415613920276e-05,3,0.375
plaza,square,0.0001230268770812381,5,0.8333333333333334
región,region,0.00015135612484362088,1,0.16666666666666666
costa,coast,0.00010715193052376059,2,0.4
hospital,hospital,7.943282347242822e-05,0,0.0
área,area,9.332543007969905e-05,1,0.25
terreno,ground,5.888436553555884e-05,5,0.7142857142857143
palacio,palace,4.3651583224016566e-05,2,0.2857142857142857
nación,nation,9.120108393559098e-05,2,0.3333333333333333
barrio,neighborhood,5.62341325190349e-05,9,0.75
museo,museum,4.466835921509635e-05,2,0.3333333333333333
cárcel,jail,5.2480746024977226e-05,5,0.8333333333333334
patrio,patriotic,1.5488166189124828e-06,3,0.3333333333333333
hogar,home,6.165950018614822e-05,3,0.6
continente,continent,3.3113112148259076e-05,1,0.1
pista,track,2.951209226666384e-05,5,1.0
avenida,avenue,1.6595869074375598e-05,3,0.42857142857142855
galería,gallery,1.7378008287493764e-05,3,0.42857142857142855
colonia,colony,2.884031503126606e-05,2,0.2857142857142857
ruta,route,3.3113112148259076e-05,2,0.4
parejo,equal,1.9054607179632483e-06,6,1.0
revolución,revolution,0.0001122018454301963,2,0.2
turismo,tourism,3.8904514499428046e-05,2,0.2857142857142857
individuo,individual,3.5481338923357534e-05,2,0.2
enemigo,enemy,5.3703179637025325e-05,3,0.42857142857142855
víctima,victim,3.9810717055349695e-05,2,0.2857142857142857
adulto,adult,1.3803842646028839e-05,1,0.16666666666666666
campesino,farmer,7.413102413009176e-06,7,0.7777777777777778
caballero,gentleman,3.467368504525317e-05,8,0.8888888888888888
testigo,witness,2.6302679918953814e-05,7,1.0
sobre,on,0.0018197008586099826,4,0.8
acerca,about,0.00015135612484362088,5,0.8333333333333334
hacia,toward,0.0004265795188015926,6,1.0
emparedado,sandwich,1.5488166189124826e-07,9,0.9
vacación,holiday,2.3442288153199225e-07,8,1.0
agosto,august,0.00012589254117941674,3,0.5
pequeño,little,0.0001174897554939529,7,1.0
ingeniero,engineer,2.5703957827688645e-05,4,0.4444444444444444
artista,artist,4.677351412871981e-05,1,0.14285714285714285
capitán,captain,5.62341325190349e-05,3,0.42857142857142855
cuanto,how much,0.0002454708915685031,8,1.0
importo,import,1.2302687708123811e-06,1,0.14285714285714285
todo,all,0.00223872113856834,4,1.0
respetar,respect,2.187761623949552e-05,3,0.375
mostrar,show,4.07380277804113e-05,6,0.8571428571428571
ese,that,0.0008511380382023768,4,1.0
visitar,visit,2.884031503126606e-05,2,0.2857142857142857
al,the,0.005623413251903491,3,1.0
mapa,map,4.677351412871981e-05,1,0.25
pelota,ball,1.8620871366628657e-05,5,0.8333333333333334
dinero,money,0.0003388441561392024,4,0.6666666666666666
barco,ship,3.235936569296281e-05,5,1.0
llegar,arrive,0.00023988329190194902,6,1.0
computadora,computer,2.1379620895022323e-05,4,0.36363636363636365
tijera,scissors,1.5135612484362072e-06,6,0.75
radio,radio,0.00010471285480508996,0,0.0
probablemente,probably,0.00010232929922807536,6,0.46153846153846156
demasiado,too,0.00017378008287493763,8,0.8888888888888888
Le,you,0.00223872113856834,3,1.0
Te,tea,0.002884031503126606,1,0.3333333333333333
culpar,blame,6.760829753919818e-06,5,0.8333333333333334
seguir,follow,0.0002187761623949552,6,1.0
amo,love,6.606934480075965e-05,4,1.0
conocer,know,0.00014791083881682073,5,0.7142857142857143
les,them,0.0007585775750291835,3,0.75
se,he,0.012022644346174132,1,0.5
Cuatro,four,0.00025118864315095795,5,0.8333333333333334
cinco,five,0.00019952623149688788,4,0.8
Tres,three,0.0005370317963702527,2,0.4
ocho,eight,8.317637711026709e-05,4,0.8
do,do,5.495408738576248e-05,0,0.0
quince,fifteen,2.238721138568338e-05,6,0.8571428571428571
nueve,nine,5.3703179637025325e-05,3,0.6
Diez,ten,0.00011481536214968831,3,0.75
Catorce,fourteen,9.772372209558111e-06,7,0.875
