dad,papa,8.317637711026709e-05,3,0.75,2.58
can,poder,0.002818382931264455,5,1.0,4.32
help,ayuda,0.0005248074602497728,5,1.0,3.65
it,eso,0.009549925860214359,3,1.0,4.39937
there,ahi,0.0022908676527677724,4,0.8,5.25193
not,no,0.005128613839913648,1,0.3333333333333333,3.887834
going,yendo,0.0008511380382023768,5,1.0,5.411785
shirts,camisetas,1.6595869074375598e-05,6,0.6666666666666666,nan
shoes,zapatos,4.466835921509635e-05,6,0.8571428571428571,nan
dress,vestir,5.2480746024977226e-05,5,0.8333333333333334,4.05
clothes,ropa,5.3703179637025325e-05,6,0.8571428571428571,3.11
cold,frio,0.00010964781961431851,4,1.0,3.95
The,el,0.0588843655355589,3,1.0,3.983747
very,muy,0.0010232929922807535,3,0.75,4.900249
small,pequena,0.0003388441561392024,7,1.0,3.22
hot,caliente,0.00013489628825916533,7,0.875,3.37
Thank,gracias,0.00028840315031266055,6,0.8571428571428571,3.79
love,amor,0.000630957344480193,4,1.0,5.17
little,pequeno,0.0006025595860743575,7,1.0,3.95
coffee,cafe,6.606934480075965e-05,3,0.5,4.94
Inside,dentro,0.0001445439770745928,6,1.0,4.772365
outside,fuera de,0.00019054607179632462,5,0.625,3.578781
skirt,falda,7.585775750291836e-06,5,1.0,5.67
coats,abrigos,5.011872336272725e-06,6,0.8571428571428571,nan
socks,calcetines,1.0232929922807536e-05,8,0.8,nan
class,clase,0.00025118864315095795,1,0.2,4.95
book,libro,0.0002818382931264455,4,0.8,3.68
pen,boligrafo,2.187761623949552e-05,9,1.0,5.11
five,cinco,0.00028840315031266055,4,0.8,4.50594
pens,plumas,4.78630092322638e-06,4,0.6666666666666666,nan
writing,escritura,0.0001230268770812381,6,0.6666666666666666,4.772365
question,pregunta,0.00026302679918953814,7,0.875,6.16
Six,seis,0.00019952623149688788,2,0.5,5.25193
newspapers,periodicos,2.290867652767775e-05,8,0.8,nan
idea,idea,0.0002454708915685031,0,0.0,5.95
school,colegio,0.0005495408738576248,7,1.0,3.89
home,casa,0.0005888436553555889,4,1.0,3.86652
Tuesday,martes,4.168693834703355e-05,7,1.0,nan
Monday,lunes,6.456542290346549e-05,5,0.8333333333333334,nan
Thursday,jueves,4.168693834703355e-05,7,0.875,nan
year,ano,0.000776247116628692,4,1.0,5.24
doctor,doctor,8.912509381337459e-05,0,0.0,4.6
Friday,viernes,9.332543007969905e-05,7,1.0,nan
Internet,internet,0.00012589254117941674,0,0.0,12.33
Next,siguiente,0.0005011872336272725,7,0.7777777777777778,4.346085
week,semana,0.0003311311214825911,5,0.8333333333333334,5.11
cat,gato,6.0255958607435806e-05,2,0.5,3.68
dog,perro,0.0001202264434617413,5,1.0,2.8
turtle,tortuga,9.120108393559096e-06,4,0.5714285714285714,4.17
Her,su,0.0019054607179632465,3,1.0,5.092075
bird,pajaro,4.7863009232263804e-05,5,0.8333333333333334,3.52
animal,animal,7.079457843841373e-05,0,0.0,2.89
eating,comiendo,7.079457843841373e-05,6,0.75,nan
like,me gusta,0.0025118864315095794,8,1.0,3.685351
animals,animales,7.943282347242822e-05,1,0.125,nan
birds,aves,4.168693834703355e-05,4,0.8,nan
duck,pato,1.6595869074375598e-05,4,1.0,3.5
horse,caballo,6.456542290346549e-05,7,1.0,4.15
horses,caballos,3.090295432513592e-05,7,0.875,nan
big,grande,0.00043651583224016616,6,1.0,2.89
house,casa,0.0004786300923226386,4,0.8,3.16
houses,casas,5.3703179637025325e-05,4,0.6666666666666666,nan
We,nosotros,0.003311311214825911,8,1.0,5.03879
ready,listo,0.00018197008586099826,5,1.0,5.53
tomorrow,manana,0.0001122018454301963,7,0.875,5.187988
Saturday,sabado,7.244359600749906e-05,5,0.625,5.480882
girlfriend,novia,4.897788193684466e-05,9,0.9,6.26
Sunday,domingo,8.709635899560814e-05,7,1.0,5.440134
boyfriend,novio,3.8904514499428046e-05,7,0.7777777777777778,6.89
aunt,tia,1.5488166189124828e-05,4,1.0,3.8
uncle,tio,2.951209226666384e-05,5,1.0,4.47
eats,come,8.709635899560814e-06,4,1.0,nan
wearing,vistiendo,6.918309709189363e-05,7,0.7777777777777778,nan
shirt,camisa,4.168693834703355e-05,5,0.8333333333333334,3.53
tonight,esta noche,0.00010964781961431851,7,0.7,4.729737
walk,caminar,0.00011481536214968831,6,0.8571428571428571,3.45
write,escribir,0.0001122018454301963,6,0.75,4.89
swim,nadar,1.4125375446227553e-05,5,1.0,4.17
swims,nada,9.332543007969904e-07,5,1.0,nan
They,ellos,0.0034673685045253167,5,1.0,4.878935
Sleep,dormir,0.0001202264434617413,6,1.0,2.79
cook,cocinar,4.168693834703355e-05,5,0.7142857142857143,4.22
see,ver,0.0013182567385564075,2,0.6666666666666666,3.06
meat,carne,4.168693834703355e-05,5,1.0,4.42
run,correr,0.0003090295432513592,5,0.8333333333333334,4.47
goes,va,0.00016595869074375615,4,1.0,nan
food,comida,0.0002570395782768865,4,0.6666666666666666,3.25
salt,sal,3.715352290971728e-05,1,0.25,5.05
vegetables,vegetales,1.445439770745928e-05,1,0.1,nan
every,cada,0.0005888436553555889,5,1.0,4.196887
go,ir,0.001122018454301963,2,1.0,3.37
play,jugar,0.00038018939632056124,4,0.8,4.1
plays,obras de teatro,6.309573444801929e-05,14,0.9333333333333333,nan
listens,escucha,4.073802778041131e-06,7,1.0,nan
tell,contar,0.0003467368504525317,6,1.0,4.26
hears,escucha,6.606934480075964e-06,7,1.0,nan
work,trabajo,0.0009120108393559096,7,1.0,5.86
find,encontrar,0.0005623413251903491,8,0.8888888888888888,5.78
know,saber,0.0012882495516931337,5,1.0,4.5
English,ingles,0.00018197008586099826,3,0.42857142857142855,nan
make,hacer,0.0011481536214968829,3,0.6,4.68
drink,beber,8.128305161640995e-05,5,1.0,3.47
pay,paga,0.00023988329190194902,2,0.5,5.5
elephant,elefante,1.2022644346174132e-05,3,0.375,4.8
three,tres,0.0006456542290346556,2,0.4,3.685351
four,las cuatro,0.0003467368504525317,8,0.8,4.93222
want,querer,0.001071519305237606,6,1.0,4.16
do,hacer,0.0025118864315095794,5,1.0,3.6
ask,pedir,0.00023988329190194902,5,1.0,2.89
This,esta,0.006309573444801931,4,1.0,4.93222
use,utilizar,0.0006760829753919819,7,0.875,4.5
coins,monedas,1.584893192461114e-05,5,0.7142857142857143,nan
be,ser,0.006309573444801931,2,0.6666666666666666,5.11
teacher,profesor,8.317637711026709e-05,7,0.875,4.55
teachers,profesores,6.0255958607435806e-05,8,0.8,nan
for,para,0.01,3,0.75,4.388713
students,estudiantes,0.00017782794100389227,4,0.36363636363636365,nan
computer,computadora,0.00010964781961431851,4,0.36363636363636365,9.7
at,a,0.005011872336272725,1,0.5,4.037032
walking,para caminar,7.413102413009176e-05,9,0.75,nan
its,sus,0.0015135612484362087,2,0.6666666666666666,nan
hat,sombrero,3.5481338923357534e-05,8,1.0,3.33
black,negro,0.00028840315031266055,5,1.0,3.56
nice,bonito,0.00023988329190194902,4,0.6666666666666666,3.95
suit,traje,4.3651583224016566e-05,5,1.0,6.67
men,hombres,0.0003311311214825911,5,0.7142857142857143,nan
out,fuera,0.0023442288153199225,4,0.8,3.280385
with,con,0.007244359600749899,4,1.0,4.441998
him,el,0.0012589254117941675,3,1.0,3.429583
weekend,fin de semana,7.943282347242822e-05,10,0.7692307692307693,4.79
blue,azul,0.00013182567385564074,3,0.75,3.53
Red,rojo,0.00019952623149688788,3,0.75,3.68
colors,colores,2.8183829312644552e-05,1,0.14285714285714285,nan
His,su,0.0034673685045253167,3,1.0,3.685351
color,color,8.317637711026709e-05,0,0.0,4.0
green,verde,0.00012589254117941674,4,0.8,3.79
orange,naranja,3.8018939632056124e-05,4,0.5714285714285714,3.26
cats,gatos,2.691534803926914e-05,2,0.4,nan
gray,gris,2.691534803926914e-05,2,0.5,5.74
purple,purpura,1.9952623149688786e-05,3,0.42857142857142855,3.6
colorful,vistoso,6.3095734448019305e-06,8,1.0,4.89
pink,rosado,2.884031503126606e-05,6,1.0,3.8
Goodbye,adios,1.9054607179632484e-05,6,0.8571428571428571,3.472211
speak,hablar,0.00010715193052376059,5,0.8333333333333334,3.56
Spanish,espanol,5.62341325190349e-05,4,0.5714285714285714,nan
washing,lavado,1.2022644346174132e-05,6,0.8571428571428571,nan
white,blanco,0.0003019951720402016,6,1.0,4.06
hats,sombreros,9.120108393559096e-06,8,0.8888888888888888,nan
wash,lavar,2.39883291901949e-05,4,0.8,4.0
your,tu,0.003019951720402016,3,0.75,4.100974
wears,viste,1.1481536214968817e-05,5,1.0,nan
seven,siete,0.0001202264434617413,3,0.6,5.3585
friends,amigos,0.0002818382931264455,5,0.7142857142857143,nan
has,tiene,0.00239883291901949,5,1.0,nan
days,dias,0.00039810717055349735,2,0.5,nan
feel,sensacion,0.00045708818961487515,8,0.8888888888888888,5.11
eight,ocho,0.00010232929922807536,4,0.8,5.3585
nine,nueve,7.413102413009176e-05,3,0.6,3.2271
take,tomar,0.0008128305161640994,4,0.8,4.37
sugar,azucar,4.265795188015926e-05,3,0.5,3.95
wine,vino,5.0118723362727245e-05,2,0.5,7.9
cheese,queso,3.235936569296281e-05,4,0.6666666666666666,4.33
fish,pescado,7.762471166286911e-05,6,0.8571428571428571,4.05
fruit,fruta,3.467368504525317e-05,2,0.4,3.63
dinner,cena,5.754399373371567e-05,5,0.8333333333333334,3.99
soup,sopa,1.3182567385564073e-05,2,0.5,5.37
sandwich,emparedado,1.288249551693135e-05,9,0.9,4.79
milk,leche,4.3651583224016566e-05,5,1.0,3.37
rice,arroz,3.467368504525317e-05,4,0.8,3.72
mine,mia,0.0001202264434617413,2,0.5,4.239515
apples,manzanas,7.943282347242822e-06,6,0.75,nan
Who,quien,0.0022908676527677724,5,1.0,3.813235
drinks,bebidas,2.5703957827688645e-05,5,0.7142857142857143,nan
Why,por que,0.0008317637711026709,7,1.0,3.97309
foot,pie,7.244359600749906e-05,4,1.0,3.44
or,o,0.0035481338923357532,1,0.5,4.143602
body,cuerpo,0.0002570395782768865,6,1.0,4.28
hospital,hospital,0.0001202264434617413,0,0.0,5.55
head,cabeza,0.0003235936569296281,5,0.8333333333333334,3.42
knee,rodilla,1.9952623149688786e-05,7,1.0,4.42
answer,responder,0.00015848931924611142,6,0.6666666666666666,5.43
no,no,0.0022908676527677724,0,0.0,2.715564
an,un,0.0035481338923357532,1,0.5,nan
friend,amigo,0.0002454708915685031,5,0.8333333333333334,3.57
ducks,patos,7.943282347242822e-06,4,0.8,nan
mouse,raton,2.187761623949552e-05,5,1.0,4.94
face,cara,0.00028840315031266055,3,0.75,3.75
lips,labios,2.344228815319923e-05,3,0.5,nan
professor,profesor,8.912509381337459e-05,1,0.1111111111111111,10.89
on,en,0.008128305161640995,1,0.5,4.005061
between,entre,0.0006456542290346556,5,0.7142857142857143,5.46507
as,como,0.006309573444801931,4,1.0,6.10449
tomato,tomate,6.456542290346549e-06,1,0.16666666666666666,4.61
off,apagado,0.0008317637711026709,7,1.0,3.834549
coat,capa,2.187761623949552e-05,3,0.75,3.58
against,en contra,0.0005011872336272725,8,0.8888888888888888,7.969465
menu,menu,2.089296130854041e-05,0,0.0,5.89
over,encima,0.001202264434617413,6,1.0,5.57164
plate,plato,3.1622776601683795e-05,1,0.2,3.84
yellow,amarillo,4.570881896148751e-05,6,0.75,3.2
pasta,pastas,6.606934480075964e-06,1,0.16666666666666666,5.78
Luis,luis,1.0232929922807536e-05,0,0.0,nan
tea,te,5.754399373371567e-05,1,0.3333333333333333,5.47
nose,nariz,3.3113112148259076e-05,4,0.8,2.95
eye,ojo,0.00010964781961431851,3,1.0,3.75
arm,brazo,5.888436553555884e-05,4,0.8,3.26
Bear,oso,5.62341325190349e-05,4,1.0,3.58
ice,hielo,9.120108393559098e-05,4,0.8,3.86
honey,miel,2.187761623949552e-05,4,0.8,5.44
banana,platano,1e-05,4,0.5714285714285714,3.78
sauce,salsa,1.4791083881682072e-05,3,0.6,5.37
bitter,amargo,1.62181009735893e-05,6,1.0,8.81
Steak,filete,8.51138038202376e-06,5,0.8333333333333334,6.63
lettuce,lechuga,2.818382931264455e-06,4,0.5714285714285714,4.28
onion,cebolla,6.165950018614822e-06,6,0.8571428571428571,6.05
carrot,zanahoria,3.715352290971728e-06,7,0.7777777777777778,2.74
cake,pastel,2.8183829312644552e-05,4,0.6666666666666666,3.26
sausage,salchicha,5.623413251903491e-06,7,0.7777777777777778,6.05
pepper,pimienta,1.230268770812381e-05,6,0.75,5.47
evening,noche,7.413102413009176e-05,7,1.0,5.84
passport,pasaporte,1.0232929922807536e-05,2,0.2222222222222222,12.16
bread,pan de molde,3.0199517204020192e-05,10,0.8333333333333334,3.58
dresses,vestidos,8.51138038202376e-06,6,0.75,nan
restaurant,restaurante,4.07380277804113e-05,1,0.09090909090909091,5.95
hotel,hotel,8.128305161640995e-05,0,0.0,6.05
books,libros,0.00015135612484362088,4,0.6666666666666666,nan
walks,camina,2.089296130854041e-05,5,0.8333333333333334,nan
runs,carreras,6.606934480075965e-05,6,0.75,nan
says,dice,0.0003235936569296281,4,1.0,nan
say,decir,0.0008128305161640994,5,1.0,3.42
support,apoyo,0.0003019951720402016,5,0.7142857142857143,8.53
chicken,pollo,3.9810717055349695e-05,7,1.0,3.26
lunch,almuerzo,4.677351412871981e-05,6,0.75,3.61
breakfast,desayuno,3.63078054770101e-05,8,0.8888888888888888,3.47
oil,petroleo,0.00012589254117941674,7,0.875,7.33
children,ninos,0.0003388441561392024,7,0.875,4.09545
vegetarian,vegetariano,4.78630092322638e-06,1,0.09090909090909091,9.11
pork,cerdo,9.549925860214369e-06,4,0.8,5.63
meal,comida,2.8183829312644552e-05,5,0.8333333333333334,4.74
Which,cual,0.0021379620895022326,5,1.0,6.584055
corpse,cadaver,5.888436553555884e-06,5,0.7142857142857143,10.0
ear,oreja,2.691534803926914e-05,4,0.8,3.63
by,por,0.004786300923226385,3,1.0,5.411785
after,despues,0.0012589254117941675,6,0.8571428571428571,5.99792
apple,manzana,5.754399373371567e-05,6,0.8571428571428571,4.15
under,debajo,0.0005888436553555889,6,1.0,5.89135
potato,patata,1.1481536214968817e-05,2,0.3333333333333333,4.84
turkey,turquia,3.3113112148259076e-05,4,0.5714285714285714,3.95
salad,ensalada,1.2022644346174132e-05,3,0.375,5.61
onions,cebollas,5.011872336272725e-06,6,0.75,nan
dish,plato,1.445439770745928e-05,5,1.0,4.89
oven,horno,1e-05,4,0.8,5.67
afternoon,tarde,5.3703179637025325e-05,7,0.7777777777777778,4.65
time,hora,0.0019054607179632465,4,1.0,5.16
April,abril,0.00017782794100389227,1,0.2,nan
January,enero,0.0001230268770812381,5,0.7142857142857143,5.518355
hour,hora,0.00015135612484362088,2,0.5,5.85
November,noviembre,0.00010715193052376059,3,0.3333333333333333,5.674435
July,julio,0.0001230268770812381,2,0.4,nan
March,marzo,0.00019054607179632462,2,0.4,6.85048
May,mayo,0.001071519305237606,1,0.25,5.65
June,junio,0.00014791083881682073,2,0.4,nan
September,septiembre,0.00012589254117941674,3,0.3,nan
month,mes,0.00015135612484362088,4,0.8,5.79
fall,otono,0.0001445439770745928,5,1.0,4.71
December,diciembre,0.00010715193052376059,4,0.4444444444444444,5.006819
century,siglo,0.00013489628825916533,7,1.0,7.0
Date,fecha,0.0001445439770745928,5,1.0,5.84
of,de,0.027542287033381657,2,1.0,4.548568
birth,nacimiento,6.760829753919819e-05,8,0.8,5.21
minute,minuto,8.709635899560814e-05,1,0.16666666666666666,7.26
moment,momento,0.00017378008287493763,1,0.14285714285714285,7.95
second,segundo,0.00044668359215096305,3,0.42857142857142855,4.68
decade,decada,3.3113112148259076e-05,1,0.16666666666666666,10.16
author,autor,9.549925860214369e-05,1,0.16666666666666666,7.1
director,director,0.00013489628825916533,0,0.0,8.5
career,carrera,0.00010471285480508996,2,0.2857142857142857,9.95
lawyer,abogado,4.466835921509635e-05,7,1.0,7.78
minister,ministro,0.0001230268770812381,2,0.25,7.42
writer,escritor,5.2480746024977226e-05,4,0.5,7.32
judges,jueces,2.754228703338169e-05,2,0.3333333333333333,nan
tired,cansado,5.2480746024977226e-05,6,0.8571428571428571,4.62
same,mismo,0.0006606934480075957,4,0.8,5.624925
bilingual,bilingue,3.0199517204020193e-06,2,0.2222222222222222,11.74
strawberry,fresa,4.897788193684467e-06,8,0.8,4.21
general,general,0.0003467368504525317,0,0.0,8.05
personal,personal,0.00016595869074375615,0,0.0,8.05
Private,privado,0.00015848931924611142,2,0.2857142857142857,6.16
parties,fiestas,7.943282347242822e-05,6,0.8571428571428571,nan
human,humano,0.00025118864315095795,1,0.16666666666666666,4.83
dirty,sucio,3.467368504525317e-05,5,1.0,4.55
legal,legal,0.0001202264434617413,0,0.0,9.17
clean,limpiar,7.943282347242822e-05,6,0.8571428571428571,3.89
sisters,hermanas,2.6302679918953814e-05,7,0.875,nan
different,diferente,0.0004168693834703355,2,0.2222222222222222,5.5
professional,profesional,0.0001,1,0.08333333333333333,9.06
popular,popular,0.0001122018454301963,0,0.0,6.61
living,vivo,0.00020417379446695296,4,0.6666666666666666,nan
future,futuro,0.00020892961308540387,1,0.16666666666666666,7.16
necessary,necesario,0.00010471285480508996,3,0.3333333333333333,7.55
independent,independiente,9.332543007969905e-05,2,0.15384615384615385,9.28
perfect,perfecto,0.00012589254117941674,1,0.125,5.78
normal,normal,0.0001122018454301963,0,0.0,5.53
beautiful,hermosa,0.0001445439770745928,8,0.8888888888888888,5.72
positive,positivo,9.332543007969905e-05,1,0.125,8.11
serious,grave,0.00013803842646028852,6,0.8571428571428571,6.58
religious,religioso,9.120108393559098e-05,2,0.2222222222222222,7.84
historical,historico,5.888436553555884e-05,2,0.2,10.0
wrong,incorrecto,0.00025118864315095795,9,0.9,4.22
negative,negativo,6.456542290346549e-05,1,0.125,7.47
alive,viva,5.62341325190349e-05,3,0.6,5.11
famous,famoso,6.760829753919819e-05,2,0.3333333333333333,6.84
impossible,imposible,6.760829753919819e-05,1,0.1,7.32
expensive,costoso,4.7863009232263804e-05,8,0.8888888888888888,6.33
familiar,familiar,4.570881896148751e-05,0,0.0,7.21
sad,triste,6.760829753919819e-05,5,0.8333333333333334,3.24
afraid,asustado,5.3703179637025325e-05,6,0.75,4.42
pet,mascota,2.6302679918953814e-05,6,0.8571428571428571,4.05
cow,vaca,1.445439770745928e-05,4,1.0,3.94
monkey,mono,1.3182567385564073e-05,3,0.5,4.21
toy,juguete,1.9054607179632484e-05,7,1.0,3.0
tiger,tigre,2.089296130854041e-05,2,0.4,4.0
dangerous,peligroso,6.309573444801929e-05,7,0.7777777777777778,5.6
Snakes,serpientes,7.079457843841374e-06,7,0.7,nan
rabbit,conejo,1.0964781961431852e-05,6,1.0,3.94
pig,cerdo,1.3182567385564073e-05,5,1.0,3.84
hole,agujero,4.466835921509635e-05,6,0.8571428571428571,5.05
save,salvar,0.00012589254117941674,3,0.5,5.44
change,cambio,0.0003467368504525317,5,0.8333333333333334,4.26
Call,llamada,0.0003235936569296281,6,0.8571428571428571,4.74
police,policia,0.00019952623149688788,2,0.2857142857142857,5.05
return,regreso,0.00017378008287493763,5,0.7142857142857143,5.61
open,abierto,0.0003090295432513592,6,0.8571428571428571,5.0
juice,jugo,2.238721138568338e-05,3,0.6,4.4
sign,firmar,0.0001174897554939529,5,0.8333333333333334,4.32
look,mira,0.0006165950018614823,4,1.0,4.05
study,estudiar,0.00019952623149688788,4,0.5,6.58
needs,necesariamente,0.0002137962089502232,11,0.7857142857142857,nan
try,tratar,0.0003090295432513592,4,0.6666666666666666,3.44
makes,hace,0.0002754228703338166,3,0.6,nan
mark,marca,0.00011481536214968831,2,0.4,6.477485
Pass,pasar,0.0001122018454301963,2,0.4,5.39
hope,esperanza,0.0002754228703338166,7,0.7777777777777778,4.89
fail,fallar,4.3651583224016566e-05,3,0.5,6.0
follow,seguir,0.0001445439770745928,6,1.0,5.11
takes,toma,0.00014791083881682073,4,0.8,nan
returns,devoluciones,3.63078054770101e-05,8,0.6666666666666666,nan
rest,descanso,0.00017378008287493763,6,0.75,4.22
Trust,confianza,0.00012589254117941674,9,1.0,6.55
starts,empieza,6.456542290346549e-05,7,1.0,nan
too,tambien,0.0009332543007969914,6,0.8571428571428571,5.102732
never,nunca,0.0008128305161640994,4,0.8,5.070761
Pretty,bonita,0.00022908676527677723,5,0.8333333333333334,4.090317
interesting,interesante,0.00010232929922807536,4,0.36363636363636365,6.95
beer,cerveza,4.7863009232263804e-05,5,0.7142857142857143,6.11
job,trabajo,0.00031622776601683794,6,0.8571428571428571,5.39
much,mucho,0.0010471285480508996,1,0.2,4.580539
only,solamente,0.0013803842646028853,7,0.7777777777777778,4.953534
Just,solo,0.0026302679918953813,4,1.0,7.010335
even,incluso,0.0010232929922807535,7,1.0,6.370915
cash,efectivo,7.244359600749906e-05,7,0.875,4.84
Again,de nuevo,0.0005128613839913648,8,1.0,5.78478
away,lejos,0.0004073802778041126,5,1.0,5.070761
Once,una vez,0.0003548133892335753,5,0.7142857142857143,4.974848
Enough,suficiente,0.0003630780547701014,10,1.0,6.95705
soon,pronto,0.000223872113856834,4,0.6666666666666666,4.82565
usually,generalmente,0.00016982436524617443,10,0.8333333333333334,nan
later,luego,0.0003467368504525317,4,0.8,4.751051
Almost,casi,0.00026302679918953814,5,0.8333333333333334,5.46507
Generally,en general,0.00010471285480508996,5,0.5,nan
sleeps,duerme,4.677351412871981e-06,5,0.8333333333333334,nan
easily,facilmente,8.128305161640995e-05,7,0.7,nan
Clearly,claramente,9.77237220955811e-05,7,0.7,nan
anywhere,en cualquier sitio,5.0118723362727245e-05,15,0.8333333333333334,nan
Exactly,exactamente,0.00013803842646028852,6,0.5454545454545454,7.4899
Possibly,posiblemente,6.165950018614822e-05,7,0.5833333333333334,nan
Nor,ni,7.585775750291836e-05,2,0.6666666666666666,8.608885
perfectly,perfectamente,3.715352290971728e-05,6,0.46153846153846156,6.157775
slowly,despacio,4.570881896148751e-05,7,0.875,6.31763
Definitely,seguro,7.079457843841373e-05,9,0.9,7.294168
neither,ninguno,6.760829753919819e-05,6,0.8571428571428571,6.74391
mirror,espejo,2.951209226666384e-05,6,1.0,4.89
fork,tenedor,7.943282347242822e-06,6,0.8571428571428571,3.63
bowl,cuenco,3.8018939632056124e-05,6,1.0,4.26
clock,reloj,2.6302679918953814e-05,4,0.8,4.42
pool,piscina,4.466835921509635e-05,6,0.8571428571428571,5.15
center,centrar,0.00015848931924611142,2,0.2857142857142857,6.57
site,sitio,0.00018197008586099826,2,0.4,8.63
museum,museo,5.0118723362727245e-05,2,0.3333333333333333,8.55
ground,suelo,0.00015135612484362088,6,1.0,4.89
station,estacion,9.332543007969905e-05,2,0.25,7.11
zone,zona,5.0118723362727245e-05,1,0.25,8.79
neighborhood,barrio,2.951209226666384e-05,9,0.75,6.47
avenue,avenida,2.290867652767775e-05,3,0.42857142857142855,7.0
skirts,afueras,3.548133892335753e-06,5,0.7142857142857143,nan
years,anos,0.0009332543007969914,4,0.8,nan
dogs,perros,5.62341325190349e-05,5,0.8333333333333334,nan
If,si,0.003019951720402016,2,1.0,5.3585
parents,padres,0.00017378008287493763,3,0.42857142857142855,nan
lives,vive,0.00013803842646028852,2,0.4,nan
Spain,espana,4.168693834703355e-05,3,0.5,nan
new,nuevo,0.0018620871366628678,3,0.6,4.72
wear,vestir,7.762471166286911e-05,4,0.6666666666666666,4.63
words,palabras,0.00019054607179632462,6,0.75,nan
working,trabajando,0.0002818382931264455,9,0.9,nan
company,empresa,0.0003548133892335753,6,0.8571428571428571,6.84
bathroom,bano,2.454708915685029e-05,5,0.625,3.0
reading,leyendo,0.0001412537544622754,6,0.8571428571428571,nan
talks,negociaciones,3.8018939632056124e-05,11,0.8461538461538461,nan
Our,nuestra,0.0012882495516931337,5,0.7142857142857143,4.346085
Whose,cuyo,0.00013489628825916533,5,1.0,nan
butter,mantequilla,2.0417379446695274e-05,9,0.8181818181818182,5.78
hungry,hambriento,3.235936569296281e-05,8,0.8,3.63
grape,uva,4.265795188015926e-06,4,0.8,3.94
February,febrero,0.0001,3,0.375,nan
Minutes,minutos,0.00019952623149688788,1,0.14285714285714285,nan
